Last,First,Solo,Ast,Tot,TFL,tfl_yds,FF,FR,fr_yds,Int,int_yds,BrUp,Blkd,Sack,sack_yds,QH,GameID,Date,Home Team,Away Team,Home Score,Away Score,Texas Result,Link,Season
Oghoufo,Ovie,2,5,7,2.0,4,0,0,0,0.0,0.0,0,0,0.5,2,1,tcu_texas_11_12_2022,2022-11-12,texas,tcu,10.0,17.0,Loss,https://texassports.com/sports/football/stats/2022/tcu/boxscore/14716,2022
Watts,Ryan,5,1,6,2.0,14,0,0,0,0.0,0.0,0,0,1.0,10,0,tcu_texas_11_12_2022,2022-11-12,texas,tcu,10.0,17.0,Loss,https://texassports.com/sports/football/stats/2022/tcu/boxscore/14716,2022
Coburn,Keondre,1,4,5,0,0,0,0,0,0.0,0.0,0,0,0,0,0,tcu_texas_11_12_2022,2022-11-12,texas,tcu,10.0,17.0,Loss,https://texassports.com/sports/football/stats/2022/tcu/boxscore/14716,2022
Cook,Anthony,1,3,4,1.0,6,0,0,0,0.0,0.0,0,0,0,0,0,tcu_texas_11_12_2022,2022-11-12,texas,tcu,10.0,17.0,Loss,https://texassports.com/sports/football/stats/2022/tcu/boxscore/14716,2022
Sweat,T'Vondre,0,4,4,0,0,0,0,0,0.0,0.0,0,0,0,0,1,tcu_texas_11_12_2022,2022-11-12,texas,tcu,10.0,17.0,Loss,https://texassports.com/sports/football/stats/2022/tcu/boxscore/14716,2022
Tucker-Dorsey,Diamonte,3,1,4,1.0,5,0,0,0,0.0,0.0,0,0,1.0,5,0,tcu_texas_11_12_2022,2022-11-12,texas,tcu,10.0,17.0,Loss,https://texassports.com/sports/football/stats/2022/tcu/boxscore/14716,2022
Brooks,Terrance,3,1,4,0,0,0,0,0,0.0,0.0,0,0,0,0,0,tcu_texas_11_12_2022,2022-11-12,texas,tcu,10.0,17.0,Loss,https://texassports.com/sports/football/stats/2022/tcu/boxscore/14716,2022
Thompson,Jerrin,0,2,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,tcu_texas_11_12_2022,2022-11-12,texas,tcu,10.0,17.0,Loss,https://texassports.com/sports/football/stats/2022/tcu/boxscore/14716,2022
Johnson,Roschon,1,1,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,tcu_texas_11_12_2022,2022-11-12,texas,tcu,10.0,17.0,Loss,https://texassports.com/sports/football/stats/2022/tcu/boxscore/14716,2022
Finkley,Justice,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,tcu_texas_11_12_2022,2022-11-12,texas,tcu,10.0,17.0,Loss,https://texassports.com/sports/football/stats/2022/tcu/boxscore/14716,2022
Robinson,Bijan,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,tcu_texas_11_12_2022,2022-11-12,texas,tcu,10.0,17.0,Loss,https://texassports.com/sports/football/stats/2022/tcu/boxscore/14716,2022
Robinson,Keilan,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,tcu_texas_11_12_2022,2022-11-12,texas,tcu,10.0,17.0,Loss,https://texassports.com/sports/football/stats/2022/tcu/boxscore/14716,2022
Crawford,Kitan,0,1,1,0,0,0,0,0,0.0,0.0,0,1,0,0,0,tcu_texas_11_12_2022,2022-11-12,texas,tcu,10.0,17.0,Loss,https://texassports.com/sports/football/stats/2022/tcu/boxscore/14716,2022
Richardson,Devin,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,tcu_texas_11_12_2022,2022-11-12,texas,tcu,10.0,17.0,Loss,https://texassports.com/sports/football/stats/2022/tcu/boxscore/14716,2022
Blackwell Jr.,Morice,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,tcu_texas_11_12_2022,2022-11-12,texas,tcu,10.0,17.0,Loss,https://texassports.com/sports/football/stats/2022/tcu/boxscore/14716,2022
Bush,Jett,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,tcu_texas_11_12_2022,2022-11-12,texas,tcu,10.0,17.0,Loss,https://texassports.com/sports/football/stats/2022/tcu/boxscore/14716,2022
Murphy II,Byron,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,tcu_texas_11_12_2022,2022-11-12,texas,tcu,10.0,17.0,Loss,https://texassports.com/sports/football/stats/2022/tcu/boxscore/14716,2022
Collins,Alfred,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,tcu_texas_11_12_2022,2022-11-12,texas,tcu,10.0,17.0,Loss,https://texassports.com/sports/football/stats/2022/tcu/boxscore/14716,2022
Ojomo,Moro,0,1,1,0.5,3,0,0,0,0.0,0.0,0,0,0.5,3,0,tcu_texas_11_12_2022,2022-11-12,texas,tcu,10.0,17.0,Loss,https://texassports.com/sports/football/stats/2022/tcu/boxscore/14716,2022
Auburn,Bert,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,tcu_texas_11_12_2022,2022-11-12,texas,tcu,10.0,17.0,Loss,https://texassports.com/sports/football/stats/2022/tcu/boxscore/14716,2022
Cook,Anthony,6,0,6,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Blackwell Jr.,Morice,4,2,6,1.0,1,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Ford,Jaylan,4,1,5,0,0,0,0,0,1.0,12.0,0,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Overshown,DeMarvion,2,2,4,0,0,0,0,0,0.0,0.0,0,0,0,0,1,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Barron,Jahdae,1,3,4,0.5,1,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Thompson,Jerrin,2,2,4,0.5,1,0,0,0,0.0,0.0,1,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Sorrell,Barryn,3,1,4,1.0,2,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Gbenda,David,2,1,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Murphy II,Byron,1,2,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Watts,Ryan,2,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Crawford,Kitan,2,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Richardson,Devin,2,0,2,1.0,1,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Taaffe,Michael,2,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Sweat,T'Vondre,2,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Jordan,Austin,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Jamison,D'Shawn,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Robinson,Keilan,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Brooks,Terrance,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Brice,X'Avion,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Stone,Will,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Bush,Jett,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Burke,Ethan,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Collins,Alfred,1,0,1,1.0,3,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Ojomo,Moro,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Finkley,Justice,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Robinson,Bijan,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Oghoufo,Ovie,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Brooks,Jonathon,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Auburn,Bert,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansas_11_19_2022,2022-11-19,kansas,texas,14.0,55.0,Win,https://texassports.com/sports/football/stats/2022/kansas/boxscore/14717,2022
Overshown,DeMarvion,7,7,14,2.0,13,0,0,0,0.0,0.0,2,0,1.0,8,0,baylor_texas_11_25_2022,2022-11-25,texas,baylor,38.0,27.0,Win,https://texassports.com/sports/football/stats/2022/baylor/boxscore/14718,2022
Ford,Jaylan,2,11,13,2.0,6,0,0,0,1.0,18.0,1,0,0,0,1,baylor_texas_11_25_2022,2022-11-25,texas,baylor,38.0,27.0,Win,https://texassports.com/sports/football/stats/2022/baylor/boxscore/14718,2022
Thompson,Jerrin,4,5,9,0,0,0,0,0,0.0,0.0,0,0,0,0,0,baylor_texas_11_25_2022,2022-11-25,texas,baylor,38.0,27.0,Win,https://texassports.com/sports/football/stats/2022/baylor/boxscore/14718,2022
Ojomo,Moro,4,3,7,0,0,0,0,0,0.0,0.0,0,0,0,0,0,baylor_texas_11_25_2022,2022-11-25,texas,baylor,38.0,27.0,Win,https://texassports.com/sports/football/stats/2022/baylor/boxscore/14718,2022
Barron,Jahdae,2,3,5,2.0,6,0,0,0,0.0,0.0,1,0,1.0,6,0,baylor_texas_11_25_2022,2022-11-25,texas,baylor,38.0,27.0,Win,https://texassports.com/sports/football/stats/2022/baylor/boxscore/14718,2022
Tucker-Dorsey,Diamonte,1,3,4,0,0,0,0,0,0.0,0.0,1,0,0,0,0,baylor_texas_11_25_2022,2022-11-25,texas,baylor,38.0,27.0,Win,https://texassports.com/sports/football/stats/2022/baylor/boxscore/14718,2022
Watts,Ryan,2,2,4,0,0,0,0,0,0.0,0.0,0,0,0,0,1,baylor_texas_11_25_2022,2022-11-25,texas,baylor,38.0,27.0,Win,https://texassports.com/sports/football/stats/2022/baylor/boxscore/14718,2022
Cook,Anthony,1,3,4,0,0,0,0,0,0.0,0.0,0,0,0,0,0,baylor_texas_11_25_2022,2022-11-25,texas,baylor,38.0,27.0,Win,https://texassports.com/sports/football/stats/2022/baylor/boxscore/14718,2022
Collins,Alfred,2,2,4,1.0,4,0,0,0,0.0,0.0,0,0,1.0,4,1,baylor_texas_11_25_2022,2022-11-25,texas,baylor,38.0,27.0,Win,https://texassports.com/sports/football/stats/2022/baylor/boxscore/14718,2022
Sorrell,Barryn,0,3,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,baylor_texas_11_25_2022,2022-11-25,texas,baylor,38.0,27.0,Win,https://texassports.com/sports/football/stats/2022/baylor/boxscore/14718,2022
Oghoufo,Ovie,0,2,2,0,0,0,0,0,0.0,0.0,0,0,0,0,2,baylor_texas_11_25_2022,2022-11-25,texas,baylor,38.0,27.0,Win,https://texassports.com/sports/football/stats/2022/baylor/boxscore/14718,2022
Coburn,Keondre,0,2,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,baylor_texas_11_25_2022,2022-11-25,texas,baylor,38.0,27.0,Win,https://texassports.com/sports/football/stats/2022/baylor/boxscore/14718,2022
Taaffe,Michael,0,2,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,baylor_texas_11_25_2022,2022-11-25,texas,baylor,38.0,27.0,Win,https://texassports.com/sports/football/stats/2022/baylor/boxscore/14718,2022
Brooks,Terrance,0,1,1,0,0,0,0,0,0.0,0.0,1,0,0,0,0,baylor_texas_11_25_2022,2022-11-25,texas,baylor,38.0,27.0,Win,https://texassports.com/sports/football/stats/2022/baylor/boxscore/14718,2022
Crawford,Kitan,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,baylor_texas_11_25_2022,2022-11-25,texas,baylor,38.0,27.0,Win,https://texassports.com/sports/football/stats/2022/baylor/boxscore/14718,2022
Brooks,Jonathon,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,baylor_texas_11_25_2022,2022-11-25,texas,baylor,38.0,27.0,Win,https://texassports.com/sports/football/stats/2022/baylor/boxscore/14718,2022
Bush,Jett,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,baylor_texas_11_25_2022,2022-11-25,texas,baylor,38.0,27.0,Win,https://texassports.com/sports/football/stats/2022/baylor/boxscore/14718,2022
Murphy II,Byron,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,baylor_texas_11_25_2022,2022-11-25,texas,baylor,38.0,27.0,Win,https://texassports.com/sports/football/stats/2022/baylor/boxscore/14718,2022
Sweat,T'Vondre,0,1,1,0,0,0,0,0,0.0,0.0,1,0,0,0,1,baylor_texas_11_25_2022,2022-11-25,texas,baylor,38.0,27.0,Win,https://texassports.com/sports/football/stats/2022/baylor/boxscore/14718,2022
Johnson,Roschon,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,baylor_texas_11_25_2022,2022-11-25,texas,baylor,38.0,27.0,Win,https://texassports.com/sports/football/stats/2022/baylor/boxscore/14718,2022
Ewers,Quinn,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,baylor_texas_11_25_2022,2022-11-25,texas,baylor,38.0,27.0,Win,https://texassports.com/sports/football/stats/2022/baylor/boxscore/14718,2022
Robinson,Bijan,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,baylor_texas_11_25_2022,2022-11-25,texas,baylor,38.0,27.0,Win,https://texassports.com/sports/football/stats/2022/baylor/boxscore/14718,2022
Auburn,Bert,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,baylor_texas_11_25_2022,2022-11-25,texas,baylor,38.0,27.0,Win,https://texassports.com/sports/football/stats/2022/baylor/boxscore/14718,2022
Thompson,Jerrin,7,4,11,0,0,0,0,0,1.0,0.0,0,0,0,0,0,texas_washington_12_29_2022,2022-12-29,washington,texas,27.0,20.0,Loss,https://texassports.com/sports/football/stats/2022/washington/boxscore/15459,2022
Tucker-Dorsey,Diamonte,5,5,10,0,0,0,0,0,0.0,0.0,0,0,0,0,1,texas_washington_12_29_2022,2022-12-29,washington,texas,27.0,20.0,Loss,https://texassports.com/sports/football/stats/2022/washington/boxscore/15459,2022
Ford,Jaylan,5,5,10,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_washington_12_29_2022,2022-12-29,washington,texas,27.0,20.0,Loss,https://texassports.com/sports/football/stats/2022/washington/boxscore/15459,2022
Barron,Jahdae,3,4,7,0,0,0,0,0,0.0,0.0,0,0,0,0,1,texas_washington_12_29_2022,2022-12-29,washington,texas,27.0,20.0,Loss,https://texassports.com/sports/football/stats/2022/washington/boxscore/15459,2022
Oghoufo,Ovie,0,4,4,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_washington_12_29_2022,2022-12-29,washington,texas,27.0,20.0,Loss,https://texassports.com/sports/football/stats/2022/washington/boxscore/15459,2022
Jamison,D'Shawn,2,1,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_washington_12_29_2022,2022-12-29,washington,texas,27.0,20.0,Loss,https://texassports.com/sports/football/stats/2022/washington/boxscore/15459,2022
Jordan,Austin,2,1,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_washington_12_29_2022,2022-12-29,washington,texas,27.0,20.0,Loss,https://texassports.com/sports/football/stats/2022/washington/boxscore/15459,2022
Cook,Anthony,2,1,3,0,0,0,0,0,0.0,0.0,3,0,0,0,0,texas_washington_12_29_2022,2022-12-29,washington,texas,27.0,20.0,Loss,https://texassports.com/sports/football/stats/2022/washington/boxscore/15459,2022
Bush,Jett,3,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_washington_12_29_2022,2022-12-29,washington,texas,27.0,20.0,Loss,https://texassports.com/sports/football/stats/2022/washington/boxscore/15459,2022
Sorrell,Barryn,0,3,3,0,0,0,0,0,0.0,0.0,0,0,0,0,2,texas_washington_12_29_2022,2022-12-29,washington,texas,27.0,20.0,Loss,https://texassports.com/sports/football/stats/2022/washington/boxscore/15459,2022
Murphy II,Byron,0,3,3,0,0,0,0,0,0.0,0.0,0,0,0,0,2,texas_washington_12_29_2022,2022-12-29,washington,texas,27.0,20.0,Loss,https://texassports.com/sports/football/stats/2022/washington/boxscore/15459,2022
Watts,Ryan,0,2,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_washington_12_29_2022,2022-12-29,washington,texas,27.0,20.0,Loss,https://texassports.com/sports/football/stats/2022/washington/boxscore/15459,2022
Gbenda,David,1,1,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_washington_12_29_2022,2022-12-29,washington,texas,27.0,20.0,Loss,https://texassports.com/sports/football/stats/2022/washington/boxscore/15459,2022
Blackwell Jr.,Morice,1,1,2,0,0,0,0,0,0.0,0.0,0,0,0,0,1,texas_washington_12_29_2022,2022-12-29,washington,texas,27.0,20.0,Loss,https://texassports.com/sports/football/stats/2022/washington/boxscore/15459,2022
Ojomo,Moro,1,1,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_washington_12_29_2022,2022-12-29,washington,texas,27.0,20.0,Loss,https://texassports.com/sports/football/stats/2022/washington/boxscore/15459,2022
Coburn,Keondre,2,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,1,texas_washington_12_29_2022,2022-12-29,washington,texas,27.0,20.0,Loss,https://texassports.com/sports/football/stats/2022/washington/boxscore/15459,2022
Finkley,Justice,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_washington_12_29_2022,2022-12-29,washington,texas,27.0,20.0,Loss,https://texassports.com/sports/football/stats/2022/washington/boxscore/15459,2022
Brooks,Terrance,1,0,1,0,0,0,0,0,0.0,0.0,2,0,0,0,0,texas_washington_12_29_2022,2022-12-29,washington,texas,27.0,20.0,Loss,https://texassports.com/sports/football/stats/2022/washington/boxscore/15459,2022
Crawford,Kitan,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_washington_12_29_2022,2022-12-29,washington,texas,27.0,20.0,Loss,https://texassports.com/sports/football/stats/2022/washington/boxscore/15459,2022
Taaffe,Michael,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_washington_12_29_2022,2022-12-29,washington,texas,27.0,20.0,Loss,https://texassports.com/sports/football/stats/2022/washington/boxscore/15459,2022
Broughton,Vernon,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_washington_12_29_2022,2022-12-29,washington,texas,27.0,20.0,Loss,https://texassports.com/sports/football/stats/2022/washington/boxscore/15459,2022
Sweat,T'Vondre,0,1,1,0,0,0,0,0,0.0,0.0,1,0,0,0,1,texas_washington_12_29_2022,2022-12-29,washington,texas,27.0,20.0,Loss,https://texassports.com/sports/football/stats/2022/washington/boxscore/15459,2022
Collins,Alfred,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_washington_12_29_2022,2022-12-29,washington,texas,27.0,20.0,Loss,https://texassports.com/sports/football/stats/2022/washington/boxscore/15459,2022
Brooks,Jonathon,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_washington_12_29_2022,2022-12-29,washington,texas,27.0,20.0,Loss,https://texassports.com/sports/football/stats/2022/washington/boxscore/15459,2022
Auburn,Bert,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_washington_12_29_2022,2022-12-29,washington,texas,27.0,20.0,Loss,https://texassports.com/sports/football/stats/2022/washington/boxscore/15459,2022
Overshown,DeMarvion,4,9,13,0.5,4,0,0,0,0.0,0.0,0,0,0.5,4,0,louisiana_texas_9_4_2021,2021-09-04,texas,louisiana,38.0,18.0,Win,https://texassports.com/sports/football/stats/2021/louisiana/boxscore/14136,2021
Brockermeyer,Luke,4,6,10,1.5,5,0,0,0,0.0,0.0,0,0,0.5,4,0,louisiana_texas_9_4_2021,2021-09-04,texas,louisiana,38.0,18.0,Win,https://texassports.com/sports/football/stats/2021/louisiana/boxscore/14136,2021
Oghoufo,Ovie,1,6,7,1.5,7,0,0,0,0.0,0.0,0,0,1.0,6,0,louisiana_texas_9_4_2021,2021-09-04,texas,louisiana,38.0,18.0,Win,https://texassports.com/sports/football/stats/2021/louisiana/boxscore/14136,2021
Foster,B.J.,1,5,6,0,0,0,0,0,0.0,0.0,0,0,0,0,0,louisiana_texas_9_4_2021,2021-09-04,texas,louisiana,38.0,18.0,Win,https://texassports.com/sports/football/stats/2021/louisiana/boxscore/14136,2021
Gbenda,David,4,1,5,0,0,0,0,0,0.0,0.0,0,0,0,0,0,louisiana_texas_9_4_2021,2021-09-04,texas,louisiana,38.0,18.0,Win,https://texassports.com/sports/football/stats/2021/louisiana/boxscore/14136,2021
Jones,Jacoby,1,3,4,1.0,1,0,0,0,0.0,0.0,0,0,0,0,1,louisiana_texas_9_4_2021,2021-09-04,texas,louisiana,38.0,18.0,Win,https://texassports.com/sports/football/stats/2021/louisiana/boxscore/14136,2021
Cook,Anthony,2,2,4,0,0,0,0,0,0.0,0.0,0,0,0,0,0,louisiana_texas_9_4_2021,2021-09-04,texas,louisiana,38.0,18.0,Win,https://texassports.com/sports/football/stats/2021/louisiana/boxscore/14136,2021
Thornton,Ray,4,0,4,1.0,6,0,0,0,0.0,0.0,0,0,1.0,6,0,louisiana_texas_9_4_2021,2021-09-04,texas,louisiana,38.0,18.0,Win,https://texassports.com/sports/football/stats/2021/louisiana/boxscore/14136,2021
Jamison,D'Shawn,2,1,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,louisiana_texas_9_4_2021,2021-09-04,texas,louisiana,38.0,18.0,Win,https://texassports.com/sports/football/stats/2021/louisiana/boxscore/14136,2021
Thompson,Josh,2,1,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,louisiana_texas_9_4_2021,2021-09-04,texas,louisiana,38.0,18.0,Win,https://texassports.com/sports/football/stats/2021/louisiana/boxscore/14136,2021
Dunn,Darion,2,1,3,0,0,1,0,0,0.0,0.0,0,0,0,0,0,louisiana_texas_9_4_2021,2021-09-04,texas,louisiana,38.0,18.0,Win,https://texassports.com/sports/football/stats/2021/louisiana/boxscore/14136,2021
Schooler,Brenden,1,2,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,louisiana_texas_9_4_2021,2021-09-04,texas,louisiana,38.0,18.0,Win,https://texassports.com/sports/football/stats/2021/louisiana/boxscore/14136,2021
Ford,Jaylan,1,2,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,louisiana_texas_9_4_2021,2021-09-04,texas,louisiana,38.0,18.0,Win,https://texassports.com/sports/football/stats/2021/louisiana/boxscore/14136,2021
Barron,Jahdae,0,2,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,louisiana_texas_9_4_2021,2021-09-04,texas,louisiana,38.0,18.0,Win,https://texassports.com/sports/football/stats/2021/louisiana/boxscore/14136,2021
Bush,Jett,1,1,2,1.0,9,0,0,0,0.0,0.0,0,0,1.0,9,0,louisiana_texas_9_4_2021,2021-09-04,texas,louisiana,38.0,18.0,Win,https://texassports.com/sports/football/stats/2021/louisiana/boxscore/14136,2021
Sweat,T'Vondre,0,2,2,0.5,0,0,0,0,0.0,0.0,0,0,0,0,0,louisiana_texas_9_4_2021,2021-09-04,texas,louisiana,38.0,18.0,Win,https://texassports.com/sports/football/stats/2021/louisiana/boxscore/14136,2021
Ojomo,Moro,1,0,1,0,0,0,0,0,0.0,0.0,1,0,0,0,0,louisiana_texas_9_4_2021,2021-09-04,texas,louisiana,38.0,18.0,Win,https://texassports.com/sports/football/stats/2021/louisiana/boxscore/14136,2021
Crawford,Kitan,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,louisiana_texas_9_4_2021,2021-09-04,texas,louisiana,38.0,18.0,Win,https://texassports.com/sports/football/stats/2021/louisiana/boxscore/14136,2021
Coburn,Keondre,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,louisiana_texas_9_4_2021,2021-09-04,texas,louisiana,38.0,18.0,Win,https://texassports.com/sports/football/stats/2021/louisiana/boxscore/14136,2021
Card,Hudson,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,louisiana_texas_9_4_2021,2021-09-04,texas,louisiana,38.0,18.0,Win,https://texassports.com/sports/football/stats/2021/louisiana/boxscore/14136,2021
