Player,Completions,Pass Attempts,Interceptions,Pass Yards,Passing TDs,Longest Pass,Sacks Taken,Rush Attempts,Rush Yards Gained,Rush Yards Lost,Net Rush Yards,Rushing TDs,Longest Rush,Yards Per Rush,Catches,Receiving Yards,Receiving TDs,Longest Reception,GameID,Link,Date,Home Team,Away Team,Home Score,Away Score,Texas Result,Season
John Burt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,13.0,texas_westvirginia_10_5_2019,https://texassports.com/boxscore.aspx?path=football&id=12605,2019-10-05,west virginia,texas,31.0,42.0,Win,2019
Brennan Eagles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,texas_westvirginia_10_5_2019,https://texassports.com/boxscore.aspx?path=football&id=12605,2019-10-05,west virginia,texas,31.0,42.0,Win,2019
Sam Ehlinger,26.0,38.0,0.0,210.0,0.0,22.0,9.0,23.0,47.0,56.0,-9.0,2.0,11.0,-0.4,0.0,0.0,0.0,0.0,oklahoma_texas_10_12_2019,https://texassports.com/boxscore.aspx?path=football&id=12606,2019-10-12,texas,oklahoma,27.0,34.0,Loss,2019
Totals,26.0,38.0,0.0,210.0,0.0,22.0,9.0,36.0,158.0,58.0,100.0,3.0,57.0,2.8,26.0,210.0,0.0,22.0,oklahoma_texas_10_12_2019,https://texassports.com/boxscore.aspx?path=football&id=12606,2019-10-12,texas,oklahoma,27.0,34.0,Loss,2019
Roschon Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,95.0,0.0,95.0,1.0,57.0,11.9,4.0,23.0,0.0,11.0,oklahoma_texas_10_12_2019,https://texassports.com/boxscore.aspx?path=football&id=12606,2019-10-12,texas,oklahoma,27.0,34.0,Loss,2019
Keaontay Ingram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,9.0,0.0,7.0,4.5,2.0,0.0,0.0,3.0,oklahoma_texas_10_12_2019,https://texassports.com/boxscore.aspx?path=football&id=12606,2019-10-12,texas,oklahoma,27.0,34.0,Loss,2019
Devin Duvernay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,5.0,0.0,7.0,1.7,8.0,54.0,0.0,18.0,oklahoma_texas_10_12_2019,https://texassports.com/boxscore.aspx?path=football&id=12606,2019-10-12,texas,oklahoma,27.0,34.0,Loss,2019
Collin Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,82.0,0.0,22.0,oklahoma_texas_10_12_2019,https://texassports.com/boxscore.aspx?path=football&id=12606,2019-10-12,texas,oklahoma,27.0,34.0,Loss,2019
Malcolm Epps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,0.0,13.0,oklahoma_texas_10_12_2019,https://texassports.com/boxscore.aspx?path=football&id=12606,2019-10-12,texas,oklahoma,27.0,34.0,Loss,2019
Brennan Eagles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,6.0,oklahoma_texas_10_12_2019,https://texassports.com/boxscore.aspx?path=football&id=12606,2019-10-12,texas,oklahoma,27.0,34.0,Loss,2019
Cade Brewer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,oklahoma_texas_10_12_2019,https://texassports.com/boxscore.aspx?path=football&id=12606,2019-10-12,texas,oklahoma,27.0,34.0,Loss,2019
Sam Ehlinger,31.0,44.0,1.0,399.0,4.0,51.0,3.0,14.0,115.0,24.0,91.0,0.0,24.0,6.5,0.0,0.0,0.0,0.0,kansas_texas_10_19_2019,https://texassports.com/boxscore.aspx?path=football&id=12607,2019-10-19,texas,kansas,50.0,48.0,Win,2019
TEAM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kansas_texas_10_19_2019,https://texassports.com/boxscore.aspx?path=football&id=12607,2019-10-19,texas,kansas,50.0,48.0,Win,2019
Totals,31.0,45.0,1.0,399.0,4.0,51.0,3.0,40.0,269.0,30.0,239.0,2.0,32.0,6.0,31.0,399.0,4.0,51.0,kansas_texas_10_19_2019,https://texassports.com/boxscore.aspx?path=football&id=12607,2019-10-19,texas,kansas,50.0,48.0,Win,2019
Keaontay Ingram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,105.0,4.0,101.0,1.0,32.0,7.2,2.0,12.0,0.0,8.0,kansas_texas_10_19_2019,https://texassports.com/boxscore.aspx?path=football&id=12607,2019-10-19,texas,kansas,50.0,48.0,Win,2019
Roschon Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,48.0,2.0,46.0,1.0,14.0,4.2,0.0,0.0,0.0,0.0,kansas_texas_10_19_2019,https://texassports.com/boxscore.aspx?path=football&id=12607,2019-10-19,texas,kansas,50.0,48.0,Win,2019
Jake Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,34.0,1.0,13.0,kansas_texas_10_19_2019,https://texassports.com/boxscore.aspx?path=football&id=12607,2019-10-19,texas,kansas,50.0,48.0,Win,2019
Devin Duvernay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,110.0,2.0,43.0,kansas_texas_10_19_2019,https://texassports.com/boxscore.aspx?path=football&id=12607,2019-10-19,texas,kansas,50.0,48.0,Win,2019
Collin Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,96.0,0.0,20.0,kansas_texas_10_19_2019,https://texassports.com/boxscore.aspx?path=football&id=12607,2019-10-19,texas,kansas,50.0,48.0,Win,2019
Brennan Eagles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,76.0,1.0,28.0,kansas_texas_10_19_2019,https://texassports.com/boxscore.aspx?path=football&id=12607,2019-10-19,texas,kansas,50.0,48.0,Win,2019
Cade Brewer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,71.0,0.0,51.0,kansas_texas_10_19_2019,https://texassports.com/boxscore.aspx?path=football&id=12607,2019-10-19,texas,kansas,50.0,48.0,Win,2019
Sam Ehlinger,22.0,48.0,4.0,321.0,2.0,63.0,1.0,9.0,49.0,6.0,43.0,0.0,16.0,4.8,0.0,0.0,0.0,0.0,texas_tcu_10_26_2019,https://texassports.com/boxscore.aspx?id=12608&path=football,2019-10-26,tcu,texas,37.0,27.0,Loss,2019
Totals,22.0,48.0,4.0,321.0,2.0,63.0,1.0,31.0,135.0,9.0,126.0,1.0,17.0,4.1,22.0,321.0,2.0,63.0,texas_tcu_10_26_2019,https://texassports.com/boxscore.aspx?id=12608&path=football,2019-10-26,tcu,texas,37.0,27.0,Loss,2019
Keaontay Ingram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,74.0,3.0,71.0,0.0,17.0,4.4,3.0,21.0,1.0,17.0,texas_tcu_10_26_2019,https://texassports.com/boxscore.aspx?id=12608&path=football,2019-10-26,tcu,texas,37.0,27.0,Loss,2019
Roschon Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,9.0,1.0,3.0,1.8,1.0,5.0,0.0,5.0,texas_tcu_10_26_2019,https://texassports.com/boxscore.aspx?id=12608&path=football,2019-10-26,tcu,texas,37.0,27.0,Loss,2019
Ryan Bujcevski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,texas_tcu_10_26_2019,https://texassports.com/boxscore.aspx?id=12608&path=football,2019-10-26,tcu,texas,37.0,27.0,Loss,2019
Devin Duvernay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,173.0,1.0,63.0,texas_tcu_10_26_2019,https://texassports.com/boxscore.aspx?id=12608&path=football,2019-10-26,tcu,texas,37.0,27.0,Loss,2019
Collin Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,101.0,0.0,26.0,texas_tcu_10_26_2019,https://texassports.com/boxscore.aspx?id=12608&path=football,2019-10-26,tcu,texas,37.0,27.0,Loss,2019
John Burt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,13.0,texas_tcu_10_26_2019,https://texassports.com/boxscore.aspx?id=12608&path=football,2019-10-26,tcu,texas,37.0,27.0,Loss,2019
Sam Ehlinger,22.0,29.0,1.0,263.0,1.0,37.0,2.0,14.0,50.0,10.0,40.0,0.0,18.0,2.9,0.0,0.0,0.0,0.0,kansasstate_texas_11_9_2019,https://texassports.com/boxscore.aspx?path=football&id=12609,2019-11-09,texas,kansas state,27.0,24.0,Win,2019
Totals,22.0,29.0,1.0,263.0,1.0,37.0,2.0,36.0,228.0,14.0,214.0,2.0,34.0,5.9,22.0,263.0,1.0,37.0,kansasstate_texas_11_9_2019,https://texassports.com/boxscore.aspx?path=football&id=12609,2019-11-09,texas,kansas state,27.0,24.0,Win,2019
Keaontay Ingram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,141.0,2.0,139.0,2.0,34.0,8.7,2.0,4.0,0.0,5.0,kansasstate_texas_11_9_2019,https://texassports.com/boxscore.aspx?path=football&id=12609,2019-11-09,texas,kansas state,27.0,24.0,Win,2019
Roschon Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.0,0.0,37.0,0.0,20.0,7.4,1.0,7.0,0.0,7.0,kansasstate_texas_11_9_2019,https://texassports.com/boxscore.aspx?path=football&id=12609,2019-11-09,texas,kansas state,27.0,24.0,Win,2019
TEAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,kansasstate_texas_11_9_2019,https://texassports.com/boxscore.aspx?path=football&id=12609,2019-11-09,texas,kansas state,27.0,24.0,Win,2019
Devin Duvernay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,110.0,0.0,32.0,kansasstate_texas_11_9_2019,https://texassports.com/boxscore.aspx?path=football&id=12609,2019-11-09,texas,kansas state,27.0,24.0,Win,2019
Collin Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,110.0,1.0,37.0,kansasstate_texas_11_9_2019,https://texassports.com/boxscore.aspx?path=football&id=12609,2019-11-09,texas,kansas state,27.0,24.0,Win,2019
Brennan Eagles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,14.0,kansasstate_texas_11_9_2019,https://texassports.com/boxscore.aspx?path=football&id=12609,2019-11-09,texas,kansas state,27.0,24.0,Win,2019
Malcolm Epps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,11.0,kansasstate_texas_11_9_2019,https://texassports.com/boxscore.aspx?path=football&id=12609,2019-11-09,texas,kansas state,27.0,24.0,Win,2019
Sam Ehlinger,22.0,40.0,0.0,273.0,3.0,33.0,2.0,12.0,33.0,6.0,27.0,0.0,10.0,2.3,0.0,0.0,0.0,0.0,texas_iowastate_11_16_2019,https://texassports.com/boxscore.aspx?path=football&id=12610,2019-11-16,iowa state,texas,23.0,21.0,Loss,2019
Totals,22.0,40.0,0.0,273.0,3.0,33.0,2.0,26.0,68.0,14.0,54.0,0.0,10.0,2.1,22.0,273.0,3.0,33.0,texas_iowastate_11_16_2019,https://texassports.com/boxscore.aspx?path=football&id=12610,2019-11-16,iowa state,texas,23.0,21.0,Loss,2019
Roschon Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,18.0,0.0,5.0,3.0,2.0,17.0,0.0,12.0,texas_iowastate_11_16_2019,https://texassports.com/boxscore.aspx?path=football&id=12610,2019-11-16,iowa state,texas,23.0,21.0,Loss,2019
Keaontay Ingram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,8.0,9.0,0.0,7.0,1.1,4.0,45.0,1.0,22.0,texas_iowastate_11_16_2019,https://texassports.com/boxscore.aspx?path=football&id=12610,2019-11-16,iowa state,texas,23.0,21.0,Loss,2019
Devin Duvernay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,107.0,0.0,26.0,texas_iowastate_11_16_2019,https://texassports.com/boxscore.aspx?path=football&id=12610,2019-11-16,iowa state,texas,23.0,21.0,Loss,2019
Brennan Eagles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,84.0,1.0,33.0,texas_iowastate_11_16_2019,https://texassports.com/boxscore.aspx?path=football&id=12610,2019-11-16,iowa state,texas,23.0,21.0,Loss,2019
Malcolm Epps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,1.0,7.0,texas_iowastate_11_16_2019,https://texassports.com/boxscore.aspx?path=football&id=12610,2019-11-16,iowa state,texas,23.0,21.0,Loss,2019
"Woodard, Al'Vonte",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,texas_iowastate_11_16_2019,https://texassports.com/boxscore.aspx?path=football&id=12610,2019-11-16,iowa state,texas,23.0,21.0,Loss,2019
Sam Ehlinger,22.0,37.0,1.0,200.0,0.0,29.0,5.0,19.0,102.0,23.0,79.0,0.0,17.0,4.2,0.0,0.0,0.0,0.0,texas_baylor_11_23_2019,https://texassports.com/sports/football/stats/2019/baylor/boxscore/12611,2019-11-23,baylor,texas,24.0,10.0,Loss,2019
Totals,22.0,37.0,1.0,200.0,0.0,29.0,5.0,31.0,214.0,23.0,191.0,1.0,68.0,6.2,22.0,200.0,0.0,29.0,texas_baylor_11_23_2019,https://texassports.com/sports/football/stats/2019/baylor/boxscore/12611,2019-11-23,baylor,texas,24.0,10.0,Loss,2019
Keaontay Ingram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,86.0,0.0,86.0,0.0,68.0,12.3,1.0,10.0,0.0,10.0,texas_baylor_11_23_2019,https://texassports.com/sports/football/stats/2019/baylor/boxscore/12611,2019-11-23,baylor,texas,24.0,10.0,Loss,2019
Roschon Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,0.0,22.0,0.0,10.0,5.5,3.0,16.0,0.0,6.0,texas_baylor_11_23_2019,https://texassports.com/sports/football/stats/2019/baylor/boxscore/12611,2019-11-23,baylor,texas,24.0,10.0,Loss,2019
Daniel Young,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,texas_baylor_11_23_2019,https://texassports.com/sports/football/stats/2019/baylor/boxscore/12611,2019-11-23,baylor,texas,24.0,10.0,Loss,2019
Devin Duvernay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,78.0,0.0,29.0,texas_baylor_11_23_2019,https://texassports.com/sports/football/stats/2019/baylor/boxscore/12611,2019-11-23,baylor,texas,24.0,10.0,Loss,2019
Malcolm Epps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,0.0,18.0,texas_baylor_11_23_2019,https://texassports.com/sports/football/stats/2019/baylor/boxscore/12611,2019-11-23,baylor,texas,24.0,10.0,Loss,2019
Brennan Eagles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,16.0,texas_baylor_11_23_2019,https://texassports.com/sports/football/stats/2019/baylor/boxscore/12611,2019-11-23,baylor,texas,24.0,10.0,Loss,2019
Jake Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,10.0,texas_baylor_11_23_2019,https://texassports.com/sports/football/stats/2019/baylor/boxscore/12611,2019-11-23,baylor,texas,24.0,10.0,Loss,2019
"Woodard, Al'Vonte",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,14.0,texas_baylor_11_23_2019,https://texassports.com/sports/football/stats/2019/baylor/boxscore/12611,2019-11-23,baylor,texas,24.0,10.0,Loss,2019
Sam Ehlinger,19.0,27.0,0.0,348.0,2.0,75.0,1.0,10.0,88.0,5.0,83.0,1.0,18.0,8.3,0.0,0.0,0.0,0.0,texastech_texas_11_29_2019,https://texassports.com/sports/football/stats/2019/texas-tech/boxscore/12612,2019-11-29,texas,texas tech,49.0,24.0,Win,2019
Roschon Johnson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,107.0,2.0,105.0,3.0,16.0,4.6,2.0,4.0,0.0,5.0,texastech_texas_11_29_2019,https://texassports.com/sports/football/stats/2019/texas-tech/boxscore/12612,2019-11-29,texas,texas tech,49.0,24.0,Win,2019
Totals,19.0,28.0,0.0,348.0,2.0,75.0,1.0,48.0,272.0,10.0,262.0,5.0,18.0,5.5,19.0,348.0,2.0,75.0,texastech_texas_11_29_2019,https://texassports.com/sports/football/stats/2019/texas-tech/boxscore/12612,2019-11-29,texas,texas tech,49.0,24.0,Win,2019
Daniel Young,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,41.0,0.0,41.0,1.0,17.0,5.1,0.0,0.0,0.0,0.0,texastech_texas_11_29_2019,https://texassports.com/sports/football/stats/2019/texas-tech/boxscore/12612,2019-11-29,texas,texas tech,49.0,24.0,Win,2019
Keaontay Ingram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,17.0,0.0,11.0,8.5,1.0,1.0,0.0,1.0,texastech_texas_11_29_2019,https://texassports.com/sports/football/stats/2019/texas-tech/boxscore/12612,2019-11-29,texas,texas tech,49.0,24.0,Win,2019
Devin Duvernay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,10.0,0.0,8.0,5.0,6.0,199.0,1.0,75.0,texastech_texas_11_29_2019,https://texassports.com/sports/football/stats/2019/texas-tech/boxscore/12612,2019-11-29,texas,texas tech,49.0,24.0,Win,2019
Casey Thompson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,9.0,0.0,9.0,4.5,0.0,0.0,0.0,0.0,texastech_texas_11_29_2019,https://texassports.com/sports/football/stats/2019/texas-tech/boxscore/12612,2019-11-29,texas,texas tech,49.0,24.0,Win,2019
TEAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-3.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,texastech_texas_11_29_2019,https://texassports.com/sports/football/stats/2019/texas-tech/boxscore/12612,2019-11-29,texas,texas tech,49.0,24.0,Win,2019
Jake Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,51.0,1.0,26.0,texastech_texas_11_29_2019,https://texassports.com/sports/football/stats/2019/texas-tech/boxscore/12612,2019-11-29,texas,texas tech,49.0,24.0,Win,2019
Malcolm Epps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,0.0,36.0,texastech_texas_11_29_2019,https://texassports.com/sports/football/stats/2019/texas-tech/boxscore/12612,2019-11-29,texas,texas tech,49.0,24.0,Win,2019
Brennan Eagles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,8.0,texastech_texas_11_29_2019,https://texassports.com/sports/football/stats/2019/texas-tech/boxscore/12612,2019-11-29,texas,texas tech,49.0,24.0,Win,2019
Marc Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,16.0,texastech_texas_11_29_2019,https://texassports.com/sports/football/stats/2019/texas-tech/boxscore/12612,2019-11-29,texas,texas tech,49.0,24.0,Win,2019
Jared Wiley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,15.0,texastech_texas_11_29_2019,https://texassports.com/sports/football/stats/2019/texas-tech/boxscore/12612,2019-11-29,texas,texas tech,49.0,24.0,Win,2019
Sam Ehlinger,12.0,18.0,1.0,201.0,3.0,40.0,2.0,11.0,77.0,4.0,73.0,1.0,31.0,6.6,1.0,6.0,0.0,6.0,utah_texas_12_31_2019,https://texassports.com/sports/football/stats/2019/utah/boxscore/13530,2019-12-31,texas,utah,38.0,10.0,Win,2019
Devin Duvernay,1.0,1.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,8.0,-8.0,0.0,0.0,-8.0,3.0,92.0,1.0,40.0,utah_texas_12_31_2019,https://texassports.com/sports/football/stats/2019/utah/boxscore/13530,2019-12-31,texas,utah,38.0,10.0,Win,2019
Casey Thompson,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,14.0,7.0,7.0,0.0,8.0,2.3,0.0,0.0,0.0,0.0,utah_texas_12_31_2019,https://texassports.com/sports/football/stats/2019/utah/boxscore/13530,2019-12-31,texas,utah,38.0,10.0,Win,2019
Totals,13.0,19.0,1.0,207.0,3.0,40.0,3.0,37.0,254.0,23.0,231.0,2.0,49.0,6.2,13.0,207.0,3.0,40.0,utah_texas_12_31_2019,https://texassports.com/sports/football/stats/2019/utah/boxscore/13530,2019-12-31,texas,utah,38.0,10.0,Win,2019
Keaontay Ingram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,111.0,3.0,108.0,1.0,49.0,8.3,2.0,26.0,1.0,15.0,utah_texas_12_31_2019,https://texassports.com/sports/football/stats/2019/utah/boxscore/13530,2019-12-31,texas,utah,38.0,10.0,Win,2019
Roschon Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,49.0,0.0,49.0,0.0,20.0,8.2,0.0,0.0,0.0,0.0,utah_texas_12_31_2019,https://texassports.com/sports/football/stats/2019/utah/boxscore/13530,2019-12-31,texas,utah,38.0,10.0,Win,2019
Daniel Young,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,3.0,0.7,0.0,0.0,0.0,0.0,utah_texas_12_31_2019,https://texassports.com/sports/football/stats/2019/utah/boxscore/13530,2019-12-31,texas,utah,38.0,10.0,Win,2019
Collin Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,62.0,1.0,34.0,utah_texas_12_31_2019,https://texassports.com/sports/football/stats/2019/utah/boxscore/13530,2019-12-31,texas,utah,38.0,10.0,Win,2019
Cade Brewer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,utah_texas_12_31_2019,https://texassports.com/sports/football/stats/2019/utah/boxscore/13530,2019-12-31,texas,utah,38.0,10.0,Win,2019
Al'Vont Woodard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,utah_texas_12_31_2019,https://texassports.com/sports/football/stats/2019/utah/boxscore/13530,2019-12-31,texas,utah,38.0,10.0,Win,2019
Brennan Eagles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,5.0,utah_texas_12_31_2019,https://texassports.com/sports/football/stats/2019/utah/boxscore/13530,2019-12-31,texas,utah,38.0,10.0,Win,2019
Sam Ehlinger,21.0,39.0,2.0,263.0,2.0,39.0,1.0,7.0,39.0,9.0,30.0,0.0,15.0,4.3,0.0,0.0,0.0,0.0,texas_maryland_9_1_2018,https://texassports.com/boxscore.aspx?path=football&id=11894,2018-09-01,maryland,texas,34.0,29.0,Loss,2018
Totals,21.0,39.0,2.0,263.0,2.0,39.0,1.0,36.0,158.0,16.0,142.0,2.0,18.0,3.9,21.0,263.0,2.0,39.0,texas_maryland_9_1_2018,https://texassports.com/boxscore.aspx?path=football&id=11894,2018-09-01,maryland,texas,34.0,29.0,Loss,2018
Tre Watson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,52.0,0.0,52.0,0.0,10.0,4.3,1.0,6.0,0.0,6.0,texas_maryland_9_1_2018,https://texassports.com/boxscore.aspx?path=football&id=11894,2018-09-01,maryland,texas,34.0,29.0,Loss,2018
Keaontay Ingram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,0.0,37.0,1.0,18.0,6.2,1.0,3.0,0.0,3.0,texas_maryland_9_1_2018,https://texassports.com/boxscore.aspx?path=football&id=11894,2018-09-01,maryland,texas,34.0,29.0,Loss,2018
Daniel Young,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,1.0,27.0,0.0,9.0,3.4,0.0,0.0,0.0,0.0,texas_maryland_9_1_2018,https://texassports.com/boxscore.aspx?path=football&id=11894,2018-09-01,maryland,texas,34.0,29.0,Loss,2018
Kyle Porter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,10.0,0.0,7.0,texas_maryland_9_1_2018,https://texassports.com/boxscore.aspx?path=football&id=11894,2018-09-01,maryland,texas,34.0,29.0,Loss,2018
D'Shawn Jamison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,-6.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,texas_maryland_9_1_2018,https://texassports.com/boxscore.aspx?path=football&id=11894,2018-09-01,maryland,texas,34.0,29.0,Loss,2018
Lil'J Humphrey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,82.0,0.0,24.0,texas_maryland_9_1_2018,https://texassports.com/boxscore.aspx?path=football&id=11894,2018-09-01,maryland,texas,34.0,29.0,Loss,2018
Collin Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,59.0,1.0,33.0,texas_maryland_9_1_2018,https://texassports.com/boxscore.aspx?path=football&id=11894,2018-09-01,maryland,texas,34.0,29.0,Loss,2018
Devin Duvernay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,58.0,1.0,39.0,texas_maryland_9_1_2018,https://texassports.com/boxscore.aspx?path=football&id=11894,2018-09-01,maryland,texas,34.0,29.0,Loss,2018
Jerrod Heard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,17.0,texas_maryland_9_1_2018,https://texassports.com/boxscore.aspx?path=football&id=11894,2018-09-01,maryland,texas,34.0,29.0,Loss,2018
