PlayerID,Completions,Pass Attempts,Interceptions,Pass Yards,Passing TDs,Longest Pass,Sacks Taken,Rush Attempts,Rush Yards Gained,Rush Yards Lost,Net Rush Yards,Rushing TDs,Longest Rush,Yards Per Rush,Catches,Receiving Yards,Receiving TDs,Longest Reception,Home Score,Away Score,Season,Total Yards,Total TDs,Solo,Ast,Tot,TFL,tfl_yds,FF,FR,fr_yd,Int,int_yds,BrUp,Blkd,Sack,sack_yds,QH,fr_yds,Year,Fantasy,Team Fantasy
005004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,570.0,3.0,567.0,5.0,254.0,114.0,9.0,159.0,0.0,128.0,664.0,497.0,55219,726.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55220,107.10000000000001,91.2
005012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,42.0,9856,0.0,0.0,1.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9856,0.0,0.0
005013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,409.0,45361,0.0,0.0,47.0,52.0,99.0,5.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,45363,0.0,0.0
005021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,228.0,0.0,228.0,5.0,62.0,30.7,0.0,0.0,0.0,0.0,238.0,94.0,17741,228.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17742,52.800000000000004,52.800000000000004
005023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,230.0,0.0,175.0,176.0,121.0,13798,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13798,28.5,5.5
005026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1971,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971,0.0,0.0
005028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,407.0,41413,0.0,0.0,25.0,51.0,76.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,41415,0.0,0.0
005029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0,535.0,59161,0.0,0.0,67.0,127.0,194.0,1.0,4.0,1.0,6.0,0.0,2.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,59164,0.0,0.0
005031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,151.0,17739,0.0,0.0,25.0,50.0,75.0,0.0,0.0,0.0,2.0,0.0,2.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,17740,0.0,0.0
005035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,54.0,13800,0.0,0.0,7.0,8.0,15.0,0.0,0.0,0.0,1.0,0.0,4.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,13800,0.0,0.0
005036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,142.0,25632,0.0,0.0,6.0,27.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25632,0.0,0.0
005043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,55.0,3942,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3942,0.0,0.0
005053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,257.0,0.0,257.0,2.0,122.0,48.7,4.0,15.0,0.0,15.0,313.0,206.0,27604,272.0,2.0,2.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27605,41.2,39.7
005066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,5.0,2.0,0.0,7.0,2.5,46.0,696.0,1.0,359.0,489.0,389.0,41411,698.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41414,98.80000000000001,23.2
005069,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,10.0,4.0,0.0,9.0,-7.2,0.0,0.0,0.0,0.0,128.0,65.0,7884,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7884,0.4,0.4
005100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,474.0,51275,0.0,0.0,60.0,77.0,137.0,1.0,5.0,1.0,1.0,0.0,4.0,87.0,7.0,2.0,0.0,0.0,0.0,0.0,51277,0.0,0.0
005106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,66.0,9855,0.0,0.0,1.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9855,0.0,0.0
005107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,10.0,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1971,0.0,0.0
005144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,406.0,47335,0.0,0.0,50.0,44.0,94.0,2.0,7.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47337,0.0,0.0
005173,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,7.0,7.0,0.0,12.0,0.5999999999999996,0.0,0.0,0.0,0.0,69.0,34.0,5913,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5913,0.7000000000000001,0.7000000000000001
005242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,34.0,1971,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971,0.0,0.0
005243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,53.0,3944,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3945,0.0,0.0
005274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.0,603.0,61162,0.0,0.0,93.0,146.0,239.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,61164,0.0,0.0
005275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.0,512.0,47358,0.0,0.0,59.0,118.0,177.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,47359,0.0,0.0
005279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,14.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,469.0,453.0,39472,14.0,0.0,22.0,37.0,59.0,0.0,0.0,1.0,1.0,0.0,4.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,39472,1.4000000000000001,1.4000000000000001
005280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,365.0,37478,0.0,0.0,44.0,45.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37479,0.0,0.0
005283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,342.0,39449,0.0,0.0,61.0,134.0,195.0,1.0,0.0,0.0,2.0,0.0,5.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,39451,0.0,0.0
005289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0,3096.0,5.0,3091.0,26.0,570.0,158.29999999999998,2.0,17.0,0.0,17.0,775.0,619.0,63135,3108.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63137,467.8,466.1
005296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,69.0,1.0,64.0,105.0,26.0,7888,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7889,15.4,2.5
005298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,23.0,3944,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3945,0.0,0.0
005300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,467.0,45378,0.0,0.0,48.0,74.0,122.0,2.0,4.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,45379,0.0,0.0
005347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,547.0,53274,0.0,0.0,56.0,47.0,103.0,1.0,5.0,0.0,2.0,0.0,7.0,209.0,11.0,0.0,0.0,0.0,0.0,0.0,53276,0.0,0.0
005349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,352.0,35506,0.0,0.0,29.0,32.0,61.0,0.0,0.0,0.0,0.0,0.0,6.0,68.0,5.0,0.0,0.0,0.0,0.0,0.0,35507,0.0,0.0
005356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.0,644.0,65156,0.0,0.0,107.0,195.0,302.0,12.0,6.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,1.0,0.0,65156,0.0,0.0
005359,100.0,205.0,11.0,1360.0,8.0,602.0,0.0,448.0,2118.0,63.0,2055.0,26.0,683.0,179.3,0.0,0.0,0.0,0.0,1076.0,798.0,78951,3415.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78952,441.90000000000003,441.90000000000003
005402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,9.0,45.0,1972,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972,0.8,0.8
005418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,45.0,1972,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972,0.0,0.0
005421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,72.0,3944,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3944,0.0,0.0
005456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,20.0,3944,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3944,0.0,0.0
005458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,59.0,3945,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3945,0.0,0.0
005501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,114.0,11836,0.0,0.0,4.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11837,0.0,0.0
005511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,9.0,5.0,0.0,10.0,-2.0,20.0,264.0,1.0,206.0,480.0,265.0,29604,269.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29604,42.900000000000006,10.5
005570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,86.0,9865,0.0,0.0,6.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9865,0.0,0.0
005578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,247.0,23683,0.0,0.0,29.0,16.0,45.0,1.0,2.0,0.0,1.0,0.0,4.0,57.0,4.0,0.0,0.0,0.0,0.0,0.0,23683,0.0,0.0
005582,38.0,97.0,10.0,584.0,1.0,176.0,0.0,108.0,567.0,46.0,521.0,12.0,228.0,89.1,0.0,0.0,0.0,0.0,561.0,463.0,41444,1105.0,13.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41445,133.46,133.46
005585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,471.0,11.0,460.0,2.0,208.0,103.6,6.0,131.0,1.0,131.0,500.0,418.0,39474,591.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39475,80.10000000000001,61.0
005588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,145.0,15787,0.0,0.0,11.0,13.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15788,0.0,0.0
005593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,54.0,2.0,33.0,78.0,47.0,5919,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5920,20.400000000000002,3.0
005612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,811.0,78987,0.0,0.0,136.0,297.0,433.0,7.0,4.0,5.0,6.0,28.0,4.0,85.0,0.0,0.0,4.0,0.0,4.0,0.0,78988,0.0,0.0
005617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,239.0,0.0,239.0,1.0,61.0,40.2,0.0,0.0,0.0,0.0,361.0,294.0,23681,239.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23681,29.900000000000002,29.900000000000002
005629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,82.0,0.0,82.0,1.0,54.0,41.5,0.0,0.0,0.0,0.0,222.0,154.0,13811,82.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13811,14.2,14.2
005630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,557.0,2.0,555.0,8.0,269.0,97.3,8.0,88.0,0.0,72.0,1074.0,909.0,86881,643.0,8.0,66.0,71.0,137.0,3.0,0.0,2.0,4.0,0.0,6.0,38.0,25.0,0.0,0.0,0.0,0.0,0.0,86882,116.30000000000001,107.50000000000001
005631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,116.0,0.0,116.0,1.0,38.0,32.6,1.0,6.0,0.0,6.0,183.0,158.0,11843,122.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11843,18.700000000000003,18.1
005637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,257.0,29611,0.0,0.0,19.0,12.0,31.0,0.0,0.0,1.0,1.0,0.0,3.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,29612,0.0,0.0
005641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,59.0,1.0,59.0,107.0,49.0,5919,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5919,13.4,1.5
005643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,-5.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,41.0,0.0,1973,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973,-0.5,-0.5
005645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,1.0,3.0,1.3,0.0,0.0,0.0,0.0,96.0,13.0,3946,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3946,6.0,6.0
005654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,13.0,0.0,13.0,13.0,15.0,197.0,1.0,180.0,344.0,311.0,25662,210.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25662,34.5,8.8
005711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.0,820.0,78988,0.0,0.0,170.0,226.0,396.0,11.0,20.0,7.0,6.0,0.0,5.0,30.0,4.0,0.0,1.0,0.0,4.0,0.0,78989,0.0,0.0
005721,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,120.0,62.0,5919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5919,-1.9999999999999998,-1.9999999999999998
005726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,90.0,11839,0.0,0.0,3.0,10.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11840,0.0,0.0
005732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,42.0,1973,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973,0.0,0.0
005756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,168.0,17763,0.0,0.0,14.0,11.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17763,0.0,0.0
005777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,17.0,0.0,17.0,17.0,1.0,6.0,0.0,6.0,672.0,449.0,45433,23.0,0.0,25.0,15.0,40.0,1.0,14.0,2.0,3.0,0.0,4.0,32.0,4.0,0.0,0.0,0.0,2.0,0.0,45433,2.8000000000000003,2.2
005794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,52.0,7.0,1973,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973,0.4,0.4
005808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,612.0,57277,0.0,0.0,65.0,60.0,125.0,3.0,3.0,1.0,1.0,0.0,7.0,48.0,13.0,0.0,0.0,0.0,0.0,0.0,57277,0.0,0.0
005821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,5919,0.0,0.0,3.0,14.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5920,0.0,0.0
005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,9.0,0.0,8.0,6.5,0.0,0.0,0.0,0.0,107.0,210.0,9870,9.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9870,0.9,0.9
005849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,482.0,47385,0.0,0.0,42.0,48.0,90.0,2.0,15.0,1.0,2.0,0.0,4.0,22.0,3.0,0.0,2.0,0.0,0.0,0.0,47386,0.0,0.0
005851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,42.0,1973,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973,0.0,0.0
005857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,1973,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974,0.0,0.0
005887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,625.0,61228,0.0,0.0,80.0,83.0,163.0,13.0,4.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,17.0,0.0,61228,0.0,0.0
005888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,42.0,1974,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974,0.0,0.0
005889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,277.0,29629,0.0,0.0,14.0,11.0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,29629,0.0,0.0
005892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,207.0,12.0,195.0,2.0,222.0,189.2,75.0,1505.0,9.0,862.0,918.0,800.0,75073,1700.0,11.0,14.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,5.0,0.0,0.0,0.0,0.0,0.0,75074,273.5,69.0
005900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,268.0,27640,0.0,0.0,18.0,28.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27640,0.0,0.0
005910,1.0,2.0,0.0,12.0,1.0,12.0,0.0,81.0,623.0,0.0,623.0,8.0,185.0,78.0,1.0,8.0,0.0,8.0,318.0,246.0,23688,643.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23688,118.08,117.28
005912,0.0,1.0,1.0,0.0,0.0,0.0,0.0,836.0,4774.0,29.0,4745.0,40.0,1152.0,257.6,6.0,128.0,1.0,128.0,1183.0,808.0,84944,4873.0,41.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,84945,734.3,715.5
005915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,559.0,13.0,546.0,9.0,237.0,108.3,3.0,29.0,0.0,29.0,647.0,544.0,53319,575.0,9.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53319,113.0,110.10000000000001
005918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,104.0,0.0,104.0,3.0,57.0,33.6,2.0,55.0,0.0,55.0,175.0,146.0,9872,159.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9872,34.9,29.4
