Player,Completions,Pass Attempts,Interceptions,Pass Yards,Passing TDs,Longest Pass,Sacks Taken,Rush Attempts,Rush Yards Gained,Rush Yards Lost,Net Rush Yards,Rushing TDs,Longest Rush,Yards Per Rush,Catches,Receiving Yards,Receiving TDs,Longest Reception,GameID,Link,Date,Home Team,Away Team,Home Score,Away Score,Texas Result,Season
"Davis, Mike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,89.0,1.0,44.0,texas_oklahoma_10_13_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut06.html,2012-10-13,oklahoma,texas,63.0,21.0,Loss,2012
"McFarland, M.J.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,39.0,0.0,16.0,texas_oklahoma_10_13_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut06.html,2012-10-13,oklahoma,texas,63.0,21.0,Loss,2012
"Grant, D.J.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,18.0,0.0,11.0,texas_oklahoma_10_13_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut06.html,2012-10-13,oklahoma,texas,63.0,21.0,Loss,2012
"Harris, John",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,19.0,1.0,19.0,texas_oklahoma_10_13_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut06.html,2012-10-13,oklahoma,texas,63.0,21.0,Loss,2012
"Jackson, Bryant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,17.0,0.0,17.0,texas_oklahoma_10_13_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut06.html,2012-10-13,oklahoma,texas,63.0,21.0,Loss,2012
"Daniels, Greg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,10.0,0.0,10.0,texas_oklahoma_10_13_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut06.html,2012-10-13,oklahoma,texas,63.0,21.0,Loss,2012
"Roberson, Ryan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0.0,5.0,texas_oklahoma_10_13_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut06.html,2012-10-13,oklahoma,texas,63.0,21.0,Loss,2012
"Shipley, Jaxon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,0.0,3.0,texas_oklahoma_10_13_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut06.html,2012-10-13,oklahoma,texas,63.0,21.0,Loss,2012
"Ash, David",19,31,0,274,1,67,0,2,11,0,11,0,7,5.5,0.0,0.0,0.0,0.0,baylor_texas_10_20_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut07.html,2012-10-20,texas,baylor,56.0,50.0,Win,2012
Total,19,31,0,274,1,67,0,44,309,58,251,7,84,5.7,19.0,274.0,1.0,67.0,baylor_texas_10_20_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut07.html,2012-10-20,texas,baylor,56.0,50.0,Win,2012
"Bergeron, Joe",0,0,0,0,0,0,0,19,117,0,117,5,15,6.2,0.0,0.0,0.0,0.0,baylor_texas_10_20_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut07.html,2012-10-20,texas,baylor,56.0,50.0,Win,2012
"Johnson, Daje",0,0,0,0,0,0,0,7,102,12,90,1,84,12.9,2.0,14.0,0.0,7.0,baylor_texas_10_20_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut07.html,2012-10-20,texas,baylor,56.0,50.0,Win,2012
"Gray, Johnathan",0,0,0,0,0,0,0,8,60,4,56,1,25,7.0,1.0,14.0,0.0,14.0,baylor_texas_10_20_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut07.html,2012-10-20,texas,baylor,56.0,50.0,Win,2012
"Shipley, Jaxon",0,0,0,0,0,0,0,2,13,0,13,0,8,6.5,1.0,15.0,0.0,15.0,baylor_texas_10_20_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut07.html,2012-10-20,texas,baylor,56.0,50.0,Win,2012
"Monroe, D.J.",0,0,0,0,0,0,0,2,6,0,6,0,3,3.0,1.0,3.0,0.0,3.0,baylor_texas_10_20_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut07.html,2012-10-20,texas,baylor,56.0,50.0,Win,2012
TEAM,0,0,0,0,0,0,0,4,0,42,-42,0,0,-10.5,0.0,0.0,0.0,0.0,baylor_texas_10_20_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut07.html,2012-10-20,texas,baylor,56.0,50.0,Win,2012
"Davis, Mike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,148.0,1.0,67.0,baylor_texas_10_20_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut07.html,2012-10-20,texas,baylor,56.0,50.0,Win,2012
"Goodwin, Marqui",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,27.0,0.0,14.0,baylor_texas_10_20_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut07.html,2012-10-20,texas,baylor,56.0,50.0,Win,2012
"Grant, D.J.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9.0,0.0,6.0,baylor_texas_10_20_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut07.html,2012-10-20,texas,baylor,56.0,50.0,Win,2012
"McFarland, M.J.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,29.0,0.0,29.0,baylor_texas_10_20_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut07.html,2012-10-20,texas,baylor,56.0,50.0,Win,2012
"Jackson, Bryant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,17.0,0.0,17.0,baylor_texas_10_20_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut07.html,2012-10-20,texas,baylor,56.0,50.0,Win,2012
"Roberson, Ryan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-2.0,0.0,0.0,baylor_texas_10_20_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut07.html,2012-10-20,texas,baylor,56.0,50.0,Win,2012
"Ash, David",8,16,2,63,0,13,1,3,8,14,-6,0,8,-2.0,0.0,0.0,0.0,0.0,texas_kansas_10_27_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut08.html,2012-10-27,kansas,texas,17.0,21.0,Win,2012
"McCoy, Case",6,8,0,109,1,41,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,texas_kansas_10_27_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut08.html,2012-10-27,kansas,texas,17.0,21.0,Win,2012
Total,14,24,2,172,1,41,1,34,189,19,170,2,31,5.0,14.0,172.0,1.0,41.0,texas_kansas_10_27_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut08.html,2012-10-27,kansas,texas,17.0,21.0,Win,2012
"Gray, Johnathan",0,0,0,0,0,0,0,18,114,3,111,0,31,6.2,0.0,0.0,0.0,0.0,texas_kansas_10_27_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut08.html,2012-10-27,kansas,texas,17.0,21.0,Win,2012
"Bergeron, Joe",0,0,0,0,0,0,0,7,32,0,32,1,17,4.6,0.0,0.0,0.0,0.0,texas_kansas_10_27_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut08.html,2012-10-27,kansas,texas,17.0,21.0,Win,2012
"Goodwin, Marqui",0,0,0,0,0,0,0,1,11,0,11,1,11,11.0,1.0,41.0,0.0,41.0,texas_kansas_10_27_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut08.html,2012-10-27,kansas,texas,17.0,21.0,Win,2012
"Monroe, D.J.",0,0,0,0,0,0,0,1,11,0,11,0,11,11.0,0.0,0.0,0.0,0.0,texas_kansas_10_27_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut08.html,2012-10-27,kansas,texas,17.0,21.0,Win,2012
"Hills, Jeremy",0,0,0,0,0,0,0,2,11,0,11,0,9,5.5,1.0,1.0,0.0,1.0,texas_kansas_10_27_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut08.html,2012-10-27,kansas,texas,17.0,21.0,Win,2012
"Johnson, Daje",0,0,0,0,0,0,0,1,2,0,2,0,2,2.0,1.0,4.0,0.0,4.0,texas_kansas_10_27_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut08.html,2012-10-27,kansas,texas,17.0,21.0,Win,2012
TEAM,0,0,0,0,0,0,0,1,0,2,-2,0,0,-2.0,0.0,0.0,0.0,0.0,texas_kansas_10_27_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut08.html,2012-10-27,kansas,texas,17.0,21.0,Win,2012
"Shipley, Jaxon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,66.0,0.0,18.0,texas_kansas_10_27_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut08.html,2012-10-27,kansas,texas,17.0,21.0,Win,2012
"Davis, Mike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,59.0,0.0,39.0,texas_kansas_10_27_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut08.html,2012-10-27,kansas,texas,17.0,21.0,Win,2012
"Grant, D.J.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,texas_kansas_10_27_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut08.html,2012-10-27,kansas,texas,17.0,21.0,Win,2012
"Ash, David",11,19,0,264,3,75,0,5,25,0,25,0,11,5.0,0.0,0.0,0.0,0.0,texas_texastech_11_3_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut09.html,2012-11-03,texas tech,texas,22.0,31.0,Win,2012
Total,11,19,0,264,3,75,0,39,179,16,163,1,26,4.2,11.0,264.0,3.0,75.0,texas_texastech_11_3_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut09.html,2012-11-03,texas tech,texas,22.0,31.0,Win,2012
"Gray, Johnathan",0,0,0,0,0,0,0,20,108,2,106,0,26,5.3,2.0,41.0,0.0,34.0,texas_texastech_11_3_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut09.html,2012-11-03,texas tech,texas,22.0,31.0,Win,2012
"Johnson, Daje",0,0,0,0,0,0,0,4,21,3,18,0,11,4.5,0.0,0.0,0.0,0.0,texas_texastech_11_3_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut09.html,2012-11-03,texas tech,texas,22.0,31.0,Win,2012
"Bergeron, Joe",0,0,0,0,0,0,0,5,14,0,14,1,8,2.8,1.0,5.0,0.0,5.0,texas_texastech_11_3_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut09.html,2012-11-03,texas tech,texas,22.0,31.0,Win,2012
"Monroe, D.J.",0,0,0,0,0,0,0,1,10,0,10,0,10,10.0,0.0,0.0,0.0,0.0,texas_texastech_11_3_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut09.html,2012-11-03,texas tech,texas,22.0,31.0,Win,2012
TEAM,0,0,0,0,0,0,0,2,0,4,-4,0,0,-2.0,0.0,0.0,0.0,0.0,texas_texastech_11_3_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut09.html,2012-11-03,texas tech,texas,22.0,31.0,Win,2012
"Goodwin, Marqui",0,0,0,0,0,0,0,2,1,7,-6,0,1,-3.0,1.0,6.0,0.0,6.0,texas_texastech_11_3_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut09.html,2012-11-03,texas tech,texas,22.0,31.0,Win,2012
"Davis, Mike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,165.0,2.0,75.0,texas_texastech_11_3_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut09.html,2012-11-03,texas tech,texas,22.0,31.0,Win,2012
"Shipley, Jaxon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,30.0,1.0,24.0,texas_texastech_11_3_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut09.html,2012-11-03,texas tech,texas,22.0,31.0,Win,2012
"Jackson, Bryant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,17.0,0.0,17.0,texas_texastech_11_3_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut09.html,2012-11-03,texas tech,texas,22.0,31.0,Win,2012
"Ash, David",25,31,0,364,2,61,0,3,21,0,21,0,10,7.0,0.0,0.0,0.0,0.0,iowastate_texas_11_10_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut10.html,2012-11-10,texas,iowa state,33.0,7.0,Win,2012
"McCoy, Case",1,1,0,23,0,23,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,iowastate_texas_11_10_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut10.html,2012-11-10,texas,iowa state,33.0,7.0,Win,2012
Total,26,32,0,387,2,61,0,45,232,10,222,2,16,4.9,26.0,387.0,2.0,61.0,iowastate_texas_11_10_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut10.html,2012-11-10,texas,iowa state,33.0,7.0,Win,2012
"Bergeron, Joe",0,0,0,0,0,0,0,12,86,0,86,0,15,7.2,0.0,0.0,0.0,0.0,iowastate_texas_11_10_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut10.html,2012-11-10,texas,iowa state,33.0,7.0,Win,2012
"Gray, Johnathan",0,0,0,0,0,0,0,14,75,1,74,2,13,5.3,2.0,31.0,0.0,18.0,iowastate_texas_11_10_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut10.html,2012-11-10,texas,iowa state,33.0,7.0,Win,2012
"Brown, Malcolm",0,0,0,0,0,0,0,10,32,1,31,0,7,3.1,1.0,2.0,0.0,2.0,iowastate_texas_11_10_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut10.html,2012-11-10,texas,iowa state,33.0,7.0,Win,2012
"Johnson, Daje",0,0,0,0,0,0,0,3,17,2,15,0,16,5.0,0.0,0.0,0.0,0.0,iowastate_texas_11_10_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut10.html,2012-11-10,texas,iowa state,33.0,7.0,Win,2012
"Hills, Jeremy",0,0,0,0,0,0,0,1,1,0,1,0,1,1.0,2.0,11.0,0.0,9.0,iowastate_texas_11_10_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut10.html,2012-11-10,texas,iowa state,33.0,7.0,Win,2012
TEAM,0,0,0,0,0,0,0,1,0,2,-2,0,0,-2.0,0.0,0.0,0.0,0.0,iowastate_texas_11_10_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut10.html,2012-11-10,texas,iowa state,33.0,7.0,Win,2012
"Goodwin, Marqui",0,0,0,0,0,0,0,1,0,4,-4,0,0,-4.0,1.0,3.0,0.0,3.0,iowastate_texas_11_10_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut10.html,2012-11-10,texas,iowa state,33.0,7.0,Win,2012
"Shipley, Jaxon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,137.0,0.0,38.0,iowastate_texas_11_10_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut10.html,2012-11-10,texas,iowa state,33.0,7.0,Win,2012
"Davis, Mike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,113.0,1.0,61.0,iowastate_texas_11_10_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut10.html,2012-11-10,texas,iowa state,33.0,7.0,Win,2012
"Daniels, Greg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,62.0,0.0,47.0,iowastate_texas_11_10_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut10.html,2012-11-10,texas,iowa state,33.0,7.0,Win,2012
"Jones, Cayleb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,23.0,0.0,23.0,iowastate_texas_11_10_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut10.html,2012-11-10,texas,iowa state,33.0,7.0,Win,2012
"Matthews, Barre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,1.0,3.0,iowastate_texas_11_10_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut10.html,2012-11-10,texas,iowa state,33.0,7.0,Win,2012
"Monroe, D.J.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0.0,2.0,iowastate_texas_11_10_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut10.html,2012-11-10,texas,iowa state,33.0,7.0,Win,2012
"Ash, David",10,21,2,104,0,18,1,6,15,13,2,0,11,0.3,0.0,0.0,0.0,0.0,tcu_texas_11_22_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut11.html,2012-11-22,texas,tcu,13.0,20.0,Loss,2012
"McCoy, Case",11,17,1,110,0,19,2,4,22,19,3,0,13,0.8,0.0,0.0,0.0,0.0,tcu_texas_11_22_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut11.html,2012-11-22,texas,tcu,13.0,20.0,Loss,2012
Total,21,38,3,214,0,19,3,33,122,36,86,1,13,2.6,21.0,214.0,0.0,19.0,tcu_texas_11_22_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut11.html,2012-11-22,texas,tcu,13.0,20.0,Loss,2012
"Gray, Johnathan",0,0,0,0,0,0,0,15,51,4,47,0,9,3.1,1.0,5.0,0.0,5.0,tcu_texas_11_22_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut11.html,2012-11-22,texas,tcu,13.0,20.0,Loss,2012
"Johnson, Daje",0,0,0,0,0,0,0,2,14,0,14,0,12,7.0,0.0,0.0,0.0,0.0,tcu_texas_11_22_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut11.html,2012-11-22,texas,tcu,13.0,20.0,Loss,2012
"Bergeron, Joe",0,0,0,0,0,0,0,5,12,0,12,0,8,2.4,1.0,7.0,0.0,7.0,tcu_texas_11_22_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut11.html,2012-11-22,texas,tcu,13.0,20.0,Loss,2012
"Hills, Jeremy",0,0,0,0,0,0,0,1,8,0,8,1,8,8.0,1.0,0.0,0.0,0.0,tcu_texas_11_22_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut11.html,2012-11-22,texas,tcu,13.0,20.0,Loss,2012
"Shipley, Jaxon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,80.0,0.0,19.0,tcu_texas_11_22_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut11.html,2012-11-22,texas,tcu,13.0,20.0,Loss,2012
"Davis, Mike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,54.0,0.0,15.0,tcu_texas_11_22_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut11.html,2012-11-22,texas,tcu,13.0,20.0,Loss,2012
"McFarland, M.J.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,20.0,0.0,13.0,tcu_texas_11_22_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut11.html,2012-11-22,texas,tcu,13.0,20.0,Loss,2012
"Daniels, Greg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,18.0,0.0,11.0,tcu_texas_11_22_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut11.html,2012-11-22,texas,tcu,13.0,20.0,Loss,2012
"Goodwin, Marqui",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,18.0,0.0,18.0,tcu_texas_11_22_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut11.html,2012-11-22,texas,tcu,13.0,20.0,Loss,2012
"Jackson, Bryant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,12.0,0.0,12.0,tcu_texas_11_22_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut11.html,2012-11-22,texas,tcu,13.0,20.0,Loss,2012
"McCoy, Case",26,34,2,314,2,70,4,5,0,33,-33,0,0,-6.6,0.0,0.0,0.0,0.0,texas_kansasstate_12_1_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut12.html,2012-12-01,kansas state,texas,42.0,24.0,Loss,2012
"McCrary, Cade",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,texas_kansasstate_12_1_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut12.html,2012-12-01,kansas state,texas,42.0,24.0,Loss,2012
Total,26,35,2,314,2,70,4,30,147,48,99,1,46,3.3,26.0,314.0,2.0,70.0,texas_kansasstate_12_1_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut12.html,2012-12-01,kansas state,texas,42.0,24.0,Loss,2012
"Monroe, D.J.",0,0,0,0,0,0,0,1,46,0,46,0,46,46.0,2.0,10.0,0.0,7.0,texas_kansasstate_12_1_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut12.html,2012-12-01,kansas state,texas,42.0,24.0,Loss,2012
"Brown, Malcolm",0,0,0,0,0,0,0,7,40,0,40,1,27,5.7,6.0,43.0,1.0,9.0,texas_kansasstate_12_1_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut12.html,2012-12-01,kansas state,texas,42.0,24.0,Loss,2012
"Gray, Johnathan",0,0,0,0,0,0,0,12,33,4,29,0,9,2.4,1.0,30.0,0.0,30.0,texas_kansasstate_12_1_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut12.html,2012-12-01,kansas state,texas,42.0,24.0,Loss,2012
"Johnson, Daje",0,0,0,0,0,0,0,1,14,0,14,0,14,14.0,5.0,85.0,0.0,70.0,texas_kansasstate_12_1_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut12.html,2012-12-01,kansas state,texas,42.0,24.0,Loss,2012
"Jones, Cayleb",0,0,0,0,0,0,0,1,10,0,10,0,10,10.0,1.0,12.0,0.0,12.0,texas_kansasstate_12_1_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut12.html,2012-12-01,kansas state,texas,42.0,24.0,Loss,2012
"Bergeron, Joe",0,0,0,0,0,0,0,1,3,0,3,0,3,3.0,0.0,0.0,0.0,0.0,texas_kansasstate_12_1_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut12.html,2012-12-01,kansas state,texas,42.0,24.0,Loss,2012
"Shipley, Jaxon",0,0,0,0,0,0,0,1,1,0,1,0,1,1.0,5.0,68.0,1.0,19.0,texas_kansasstate_12_1_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut12.html,2012-12-01,kansas state,texas,42.0,24.0,Loss,2012
"Goodwin, Marqui",0,0,0,0,0,0,0,1,0,11,-11,0,0,-11.0,0.0,0.0,0.0,0.0,texas_kansasstate_12_1_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut12.html,2012-12-01,kansas state,texas,42.0,24.0,Loss,2012
"Davis, Mike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,18.0,0.0,7.0,texas_kansasstate_12_1_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut12.html,2012-12-01,kansas state,texas,42.0,24.0,Loss,2012
"Jackson, Bryant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,42.0,0.0,31.0,texas_kansasstate_12_1_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut12.html,2012-12-01,kansas state,texas,42.0,24.0,Loss,2012
"Roberson, Ryan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.0,0.0,6.0,texas_kansasstate_12_1_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut12.html,2012-12-01,kansas state,texas,42.0,24.0,Loss,2012
"Ash, David",21,33,1,241,2,36,2,7,35,13,22,1,11,3.1,0.0,0.0,0.0,0.0,texas_oregonstate_12_29_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut13.html,2012-12-29,oregon state,texas,27.0,31.0,Win,2012
"King, Alex",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,texas_oregonstate_12_29_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut13.html,2012-12-29,oregon state,texas,27.0,31.0,Win,2012
Total,21,34,1,241,2,36,2,31,147,30,117,2,64,3.8,21.0,241.0,2.0,36.0,texas_oregonstate_12_29_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut13.html,2012-12-29,oregon state,texas,27.0,31.0,Win,2012
"Goodwin, Marqui",0,0,0,0,0,0,0,1,64,0,64,1,64,64.0,4.0,68.0,1.0,36.0,texas_oregonstate_12_29_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut13.html,2012-12-29,oregon state,texas,27.0,31.0,Win,2012
"Gray, Johnathan",0,0,0,0,0,0,0,7,18,0,18,0,5,2.6,2.0,27.0,1.0,15.0,texas_oregonstate_12_29_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut13.html,2012-12-29,oregon state,texas,27.0,31.0,Win,2012
"Monroe, D.J.",0,0,0,0,0,0,0,3,11,2,9,0,7,3.0,1.0,9.0,0.0,9.0,texas_oregonstate_12_29_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut13.html,2012-12-29,oregon state,texas,27.0,31.0,Win,2012
"Brown, Malcolm",0,0,0,0,0,0,0,4,9,1,8,0,7,2.0,2.0,14.0,0.0,7.0,texas_oregonstate_12_29_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut13.html,2012-12-29,oregon state,texas,27.0,31.0,Win,2012
"Shipley, Jaxon",0,0,0,0,0,0,0,1,2,0,2,0,2,2.0,8.0,88.0,0.0,20.0,texas_oregonstate_12_29_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut13.html,2012-12-29,oregon state,texas,27.0,31.0,Win,2012
"Bergeron, Joe",0,0,0,0,0,0,0,5,8,6,2,0,5,0.4,0.0,0.0,0.0,0.0,texas_oregonstate_12_29_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut13.html,2012-12-29,oregon state,texas,27.0,31.0,Win,2012
TEAM,0,0,0,0,0,0,0,3,0,8,-8,0,0,-2.7,0.0,0.0,0.0,0.0,texas_oregonstate_12_29_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut13.html,2012-12-29,oregon state,texas,27.0,31.0,Win,2012
"Davis, Mike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,30.0,0.0,19.0,texas_oregonstate_12_29_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut13.html,2012-12-29,oregon state,texas,27.0,31.0,Win,2012
"Grant, D.J.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0.0,5.0,texas_oregonstate_12_29_2012,http://stats.texassports.com/sports/m-footbl/2012-2013/ut13.html,2012-12-29,oregon state,texas,27.0,31.0,Win,2012
"Gilbert, Garrett",2,8,2,8,0,5,0,2,6,0,6,0,5,3.0,0.0,0.0,0.0,0.0,byu_texas_9_10_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut02.html,2011-09-10,texas,byu,17.0,16.0,Win,2011
"McCoy, Case",7,8,0,57,0,20,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,byu_texas_9_10_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut02.html,2011-09-10,texas,byu,17.0,16.0,Win,2011
"Ash, David",2,3,0,35,0,26,0,9,39,3,36,0,13,4.0,1.0,23.0,0.0,23.0,byu_texas_9_10_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut02.html,2011-09-10,texas,byu,17.0,16.0,Win,2011
"Shipley, Jaxon",1,1,0,23,0,23,0,2,1,1,0,0,1,0.0,3.0,39.0,0.0,20.0,byu_texas_9_10_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut02.html,2011-09-10,texas,byu,17.0,16.0,Win,2011
