##,Last,First,Solo,Ast,Tot,TFL,tfl_yds,FF,FR,fr_yd,Int,int_yds,BrUp,Blkd,Sack,sack_yds,QH,GameID,Date,Home Team,Away Team,Home Score,Away Score,Texas Result,Link,Season
90,Brown,Malcom,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,oklahoma_texas_10_12_2013,2013-10-12,texas,oklahoma,36.0,20.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut06.htm,2013
5,Turner,Josh,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oklahoma_texas_10_12_2013,2013-10-12,texas,oklahoma,36.0,20.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut06.htm,2013
19,Jinkens,Peter,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oklahoma_texas_10_12_2013,2013-10-12,texas,oklahoma,36.0,20.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut06.htm,2013
15,Echols,Bryson,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oklahoma_texas_10_12_2013,2013-10-12,texas,oklahoma,36.0,20.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut06.htm,2013
1D,Davis,Shiro,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oklahoma_texas_10_12_2013,2013-10-12,texas,oklahoma,36.0,20.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut06.htm,2013
91,Cottrell,Bryce,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oklahoma_texas_10_12_2013,2013-10-12,texas,oklahoma,36.0,20.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut06.htm,2013
99,Jackson,Desmond,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,oklahoma_texas_10_12_2013,2013-10-12,texas,oklahoma,36.0,20.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut06.htm,2013
8R,Ridgeway,Hassan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,oklahoma_texas_10_12_2013,2013-10-12,texas,oklahoma,36.0,20.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut06.htm,2013
GM,Game,,23.0,48.0,71.0,9.0,38.0,1.0,0.0,0.0,2.0,31.0,4.0,0.0,4.0,35.0,12.0,oklahoma_texas_10_12_2013,2013-10-12,texas,oklahoma,36.0,20.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut06.htm,2013
23,Byndom,Carrington,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,texas_tcu_10_26_2013,2013-10-26,tcu,texas,7.0,30.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut07.htm,2013
6,Diggs,Quandre,4.0,2.0,6.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,texas_tcu_10_26_2013,2013-10-26,tcu,texas,7.0,30.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut07.htm,2013
90,Brown,Malcom,1.0,5.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,texas_tcu_10_26_2013,2013-10-26,tcu,texas,7.0,30.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut07.htm,2013
44,Jeffcoat,Jackson,3.0,2.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,2.0,texas_tcu_10_26_2013,2013-10-26,tcu,texas,7.0,30.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut07.htm,2013
33,Edmond,Steve,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,texas_tcu_10_26_2013,2013-10-26,tcu,texas,7.0,30.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut07.htm,2013
2T,Thompson,Mykkele,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_tcu_10_26_2013,2013-10-26,tcu,texas,7.0,30.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut07.htm,2013
88,Reed,Cedric,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,texas_tcu_10_26_2013,2013-10-26,tcu,texas,7.0,30.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut07.htm,2013
21,Thomas,Duke,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_tcu_10_26_2013,2013-10-26,tcu,texas,7.0,30.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut07.htm,2013
96,Whaley,Chris,2.0,1.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,texas_tcu_10_26_2013,2013-10-26,tcu,texas,7.0,30.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut07.htm,2013
55,Santos,Dalton,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_tcu_10_26_2013,2013-10-26,tcu,texas,7.0,30.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut07.htm,2013
31,Scott,Leroy,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_tcu_10_26_2013,2013-10-26,tcu,texas,7.0,30.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut07.htm,2013
35,Thompson,Kendall,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_tcu_10_26_2013,2013-10-26,tcu,texas,7.0,30.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut07.htm,2013
5,Turner,Josh,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_tcu_10_26_2013,2013-10-26,tcu,texas,7.0,30.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut07.htm,2013
1D,Davis,Shiro,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_tcu_10_26_2013,2013-10-26,tcu,texas,7.0,30.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut07.htm,2013
19,Jinkens,Peter,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_tcu_10_26_2013,2013-10-26,tcu,texas,7.0,30.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut07.htm,2013
17,Phillips,Adrian,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_tcu_10_26_2013,2013-10-26,tcu,texas,7.0,30.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut07.htm,2013
8R,Ridgeway,Hassan,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_tcu_10_26_2013,2013-10-26,tcu,texas,7.0,30.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut07.htm,2013
9,Harris,John,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_tcu_10_26_2013,2013-10-26,tcu,texas,7.0,30.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut07.htm,2013
1J,Jackson,Tevin,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_tcu_10_26_2013,2013-10-26,tcu,texas,7.0,30.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut07.htm,2013
24,Bergeron,Joe,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_tcu_10_26_2013,2013-10-26,tcu,texas,7.0,30.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut07.htm,2013
7,Johnson,Marcus,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_tcu_10_26_2013,2013-10-26,tcu,texas,7.0,30.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut07.htm,2013
91,Cottrell,Bryce,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_tcu_10_26_2013,2013-10-26,tcu,texas,7.0,30.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut07.htm,2013
51,Hawkins,Donald,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_tcu_10_26_2013,2013-10-26,tcu,texas,7.0,30.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut07.htm,2013
99,Jackson,Desmond,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_tcu_10_26_2013,2013-10-26,tcu,texas,7.0,30.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut07.htm,2013
GM,Game,,36.0,29.0,65.0,7.0,29.0,1.0,2.0,0.0,1.0,6.0,6.0,0.0,3.0,23.0,9.0,texas_tcu_10_26_2013,2013-10-26,tcu,texas,7.0,30.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut07.htm,2013
55,Santos,Dalton,3.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,kansas_texas_11_2_2013,2013-11-02,texas,kansas,35.0,13.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut08.htm,2013
88,Reed,Cedric,3.0,5.0,8.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,kansas_texas_11_2_2013,2013-11-02,texas,kansas,35.0,13.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut08.htm,2013
2T,Thompson,Mykkele,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kansas_texas_11_2_2013,2013-11-02,texas,kansas,35.0,13.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut08.htm,2013
44,Jeffcoat,Jackson,2.0,4.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,kansas_texas_11_2_2013,2013-11-02,texas,kansas,35.0,13.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut08.htm,2013
33,Edmond,Steve,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kansas_texas_11_2_2013,2013-11-02,texas,kansas,35.0,13.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut08.htm,2013
23,Byndom,Carrington,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kansas_texas_11_2_2013,2013-11-02,texas,kansas,35.0,13.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut08.htm,2013
17,Phillips,Adrian,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,kansas_texas_11_2_2013,2013-11-02,texas,kansas,35.0,13.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut08.htm,2013
19,Jinkens,Peter,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kansas_texas_11_2_2013,2013-11-02,texas,kansas,35.0,13.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut08.htm,2013
90,Brown,Malcom,1.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kansas_texas_11_2_2013,2013-11-02,texas,kansas,35.0,13.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut08.htm,2013
35,Thompson,Kendall,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kansas_texas_11_2_2013,2013-11-02,texas,kansas,35.0,13.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut08.htm,2013
6,Diggs,Quandre,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,kansas_texas_11_2_2013,2013-11-02,texas,kansas,35.0,13.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut08.htm,2013
92,Wilson,Reggie,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kansas_texas_11_2_2013,2013-11-02,texas,kansas,35.0,13.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut08.htm,2013
21,Thomas,Duke,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,kansas_texas_11_2_2013,2013-11-02,texas,kansas,35.0,13.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut08.htm,2013
5,Turner,Josh,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kansas_texas_11_2_2013,2013-11-02,texas,kansas,35.0,13.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut08.htm,2013
99,Jackson,Desmond,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kansas_texas_11_2_2013,2013-11-02,texas,kansas,35.0,13.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut08.htm,2013
8,Shipley,Jaxon,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kansas_texas_11_2_2013,2013-11-02,texas,kansas,35.0,13.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut08.htm,2013
36,De La Torre,Alex,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kansas_texas_11_2_2013,2013-11-02,texas,kansas,35.0,13.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut08.htm,2013
24,Bergeron,Joe,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kansas_texas_11_2_2013,2013-11-02,texas,kansas,35.0,13.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut08.htm,2013
26,Colbert,Adrian,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kansas_texas_11_2_2013,2013-11-02,texas,kansas,35.0,13.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut08.htm,2013
31,Scott,Leroy,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kansas_texas_11_2_2013,2013-11-02,texas,kansas,35.0,13.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut08.htm,2013
1J,Jackson,Tevin,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kansas_texas_11_2_2013,2013-11-02,texas,kansas,35.0,13.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut08.htm,2013
30,Cole,Timothy,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kansas_texas_11_2_2013,2013-11-02,texas,kansas,35.0,13.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut08.htm,2013
96,Whaley,Chris,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,kansas_texas_11_2_2013,2013-11-02,texas,kansas,35.0,13.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut08.htm,2013
GM,Game,,33.0,44.0,77.0,6.0,23.0,1.0,1.0,40.0,0.0,0.0,5.0,1.0,2.0,18.0,3.0,kansas_texas_11_2_2013,2013-11-02,texas,kansas,35.0,13.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut08.htm,2013
33,Edmond,Steve,7.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,texas_westvirginia_11_9_2013,2013-11-09,west virginia,texas,0.0,7.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut09.htm,2013
17,Phillips,Adrian,8.0,3.0,11.0,1.0,2.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,texas_westvirginia_11_9_2013,2013-11-09,west virginia,texas,0.0,7.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut09.htm,2013
23,Byndom,Carrington,8.0,0.0,8.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,texas_westvirginia_11_9_2013,2013-11-09,west virginia,texas,0.0,7.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut09.htm,2013
99,Jackson,Desmond,4.0,4.0,8.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,texas_westvirginia_11_9_2013,2013-11-09,west virginia,texas,0.0,7.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut09.htm,2013
88,Reed,Cedric,5.0,2.0,7.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,texas_westvirginia_11_9_2013,2013-11-09,west virginia,texas,0.0,7.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut09.htm,2013
44,Jeffcoat,Jackson,4.0,3.0,7.0,2.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,texas_westvirginia_11_9_2013,2013-11-09,west virginia,texas,0.0,7.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut09.htm,2013
6,Diggs,Quandre,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,texas_westvirginia_11_9_2013,2013-11-09,west virginia,texas,0.0,7.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut09.htm,2013
21,Thomas,Duke,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,texas_westvirginia_11_9_2013,2013-11-09,west virginia,texas,0.0,7.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut09.htm,2013
55,Santos,Dalton,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,texas_westvirginia_11_9_2013,2013-11-09,west virginia,texas,0.0,7.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut09.htm,2013
2R,Rose,Nick,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_westvirginia_11_9_2013,2013-11-09,west virginia,texas,0.0,7.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut09.htm,2013
5,Turner,Josh,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_westvirginia_11_9_2013,2013-11-09,west virginia,texas,0.0,7.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut09.htm,2013
1D,Davis,Shiro,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_westvirginia_11_9_2013,2013-11-09,west virginia,texas,0.0,7.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut09.htm,2013
90,Brown,Malcom,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,texas_westvirginia_11_9_2013,2013-11-09,west virginia,texas,0.0,7.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut09.htm,2013
31,Scott,Leroy,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_westvirginia_11_9_2013,2013-11-09,west virginia,texas,0.0,7.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut09.htm,2013
96,Whaley,Chris,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_westvirginia_11_9_2013,2013-11-09,west virginia,texas,0.0,7.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut09.htm,2013
26,Colbert,Adrian,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_westvirginia_11_9_2013,2013-11-09,west virginia,texas,0.0,7.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut09.htm,2013
24,Bergeron,Joe,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_westvirginia_11_9_2013,2013-11-09,west virginia,texas,0.0,7.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut09.htm,2013
15,Echols,Bryson,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_westvirginia_11_9_2013,2013-11-09,west virginia,texas,0.0,7.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut09.htm,2013
19,Jinkens,Peter,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,texas_westvirginia_11_9_2013,2013-11-09,west virginia,texas,0.0,7.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut09.htm,2013
35,Thompson,Kendall,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_westvirginia_11_9_2013,2013-11-09,west virginia,texas,0.0,7.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut09.htm,2013
8R,Ridgeway,Hassan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,texas_westvirginia_11_9_2013,2013-11-09,west virginia,texas,0.0,7.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut09.htm,2013
GM,Game,,57.0,26.0,83.0,11.0,43.0,4.0,3.0,0.0,2.0,14.0,6.0,0.0,6.0,30.0,11.0,texas_westvirginia_11_9_2013,2013-11-09,west virginia,texas,0.0,7.0,Win,http://stats.texassports.com/sports/m-footbl/2013-2014/ut09.htm,2013
55,Santos,Dalton,5.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,oklahomastate_texas_11_16_2013,2013-11-16,texas,oklahoma state,13.0,38.0,Loss,http://stats.texassports.com/sports/m-footbl/2013-2014/ut10.htm,2013
33,Edmond,Steve,3.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oklahomastate_texas_11_16_2013,2013-11-16,texas,oklahoma state,13.0,38.0,Loss,http://stats.texassports.com/sports/m-footbl/2013-2014/ut10.htm,2013
44,Jeffcoat,Jackson,0.0,8.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,oklahomastate_texas_11_16_2013,2013-11-16,texas,oklahoma state,13.0,38.0,Loss,http://stats.texassports.com/sports/m-footbl/2013-2014/ut10.htm,2013
2T,Thompson,Mykkele,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,oklahomastate_texas_11_16_2013,2013-11-16,texas,oklahoma state,13.0,38.0,Loss,http://stats.texassports.com/sports/m-footbl/2013-2014/ut10.htm,2013
90,Brown,Malcom,1.0,6.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oklahomastate_texas_11_16_2013,2013-11-16,texas,oklahoma state,13.0,38.0,Loss,http://stats.texassports.com/sports/m-footbl/2013-2014/ut10.htm,2013
23,Byndom,Carrington,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oklahomastate_texas_11_16_2013,2013-11-16,texas,oklahoma state,13.0,38.0,Loss,http://stats.texassports.com/sports/m-footbl/2013-2014/ut10.htm,2013
21,Thomas,Duke,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oklahomastate_texas_11_16_2013,2013-11-16,texas,oklahoma state,13.0,38.0,Loss,http://stats.texassports.com/sports/m-footbl/2013-2014/ut10.htm,2013
17,Phillips,Adrian,2.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oklahomastate_texas_11_16_2013,2013-11-16,texas,oklahoma state,13.0,38.0,Loss,http://stats.texassports.com/sports/m-footbl/2013-2014/ut10.htm,2013
99,Jackson,Desmond,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,oklahomastate_texas_11_16_2013,2013-11-16,texas,oklahoma state,13.0,38.0,Loss,http://stats.texassports.com/sports/m-footbl/2013-2014/ut10.htm,2013
31,Scott,Leroy,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oklahomastate_texas_11_16_2013,2013-11-16,texas,oklahoma state,13.0,38.0,Loss,http://stats.texassports.com/sports/m-footbl/2013-2014/ut10.htm,2013
88,Reed,Cedric,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oklahomastate_texas_11_16_2013,2013-11-16,texas,oklahoma state,13.0,38.0,Loss,http://stats.texassports.com/sports/m-footbl/2013-2014/ut10.htm,2013
5,Turner,Josh,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oklahomastate_texas_11_16_2013,2013-11-16,texas,oklahoma state,13.0,38.0,Loss,http://stats.texassports.com/sports/m-footbl/2013-2014/ut10.htm,2013
35,Thompson,Kendall,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oklahomastate_texas_11_16_2013,2013-11-16,texas,oklahoma state,13.0,38.0,Loss,http://stats.texassports.com/sports/m-footbl/2013-2014/ut10.htm,2013
